X,Y,Label
10789,25902,39
10696,24624,39
10272,24553,39
11220,25009,39
11175,26088,39
11073,23849,39
11533,26150,40
12535,24613,40
13485,23053,40
13816,24712,40
12979,25291,40
12447,24099,40
11996,24059,40
11329,23839,40
10903,24054,40
11242,23442,40
11066,23978,40
11091,24680,40
10961,23998,40
10756,24731,40
11350,23889,40
11670,24851,40
11510,23712,40
11019,23725,40
10441,23794,40
10444,22499,40
10130,23836,40
9888,22924,40
10236,22971,40
10281,23365,40
9745,23548,40
9568,23526,40
9549,22078,40
9883,23498,40
10089,22891,40
10411,22952,40
10141,23557,40
10283,23045,40
10370,22097,40
10073,23154,40
10186,24080,40
11055,23617,40
11680,23341,40
12434,23721,40
12271,24383,38
12608,24388,38
12150,24313,38
13195,24795,38
13504,24077,38
13820,22974,38
12417,23260,38
12278,23497,38
12044,23020,38
11501,22813,38
11441,23931,38
11379,22334,38
11780,23309,38
10763,22734,38
11299,24199,38
11155,22962,38
11452,23305,38
11721,23543,38
11356,22721,38
11480,21904,38
10936,21135,38
11101,23689,38
10469,23550,38
10721,22993,38
10621,22936,38
10241,22420,38
10197,22893,38
9831,22575,38
9159,22379,38
9335,22356,38
9317,21346,38
9181,20749,38
8530,20890,38
8510,21602,38
8328,20288,38
8647,21889,38
8705,21577,38
8646,22311,38
9018,20623,38
8527,21336,38
8834,23735,38
8597,21537,38
8628,21320,38
8404,21112,38
8404,21310,38
8444,20906,38
8497,21437,38
8349,20666,38
8345,21612,38
8123,21419,38
8347,20431,38
8259,22013,38
8291,21457,38
8475,21726,38
7864,19862,38
8598,20872,38
8076,21353,38
8448,19827,38
8138,20951,38
8639,19775,38
8848,20478,38
8139,21369,38
8457,20848,0
10277,25770,0
10762,24222,0
10395,25572,0
10381,25288,0
10674,25991,0
10073,25539,0
9932,25557,0
9894,26532,0
9869,25480,0
8800,24240,0
8085,24932,0
8105,23643,0
7920,24556,0
7393,24148,0
7461,25204,0
6991,24674,0
6735,24680,0
7161,24752,0
7013,24244,0
6975,24852,0
6820,23983,0
6892,24174,0
7085,24130,0
6639,24806,0
7084,24282,0
6993,25006,0
6925,24673,0
7055,24599,0
6924,25057,0
6657,24451,0
6389,23947,0
7257,24765,0
6470,24936,0
6665,25723,0
6641,24024,0
7109,24580,0
6329,23155,0
6762,24070,0
7303,24388,0
6697,26964,0
6943,25186,0
6765,24936,0
6564,24995,0
6756,25802,0
6899,25494,0
7242,25685,0
6969,24784,0
6753,25884,0
7215,24295,0
6786,26149,0
6880,26119,0
7229,26738,0
7251,25872,0
7068,25100,0
7050,24459,0
7369,24844,0
7305,26297,0
7658,24292,0
7613,25312,0
7066,26398,0
7563,24188,0
7165,26703,0
7448,25592,0
7471,26224,0
7488,27515,0
7198,25416,0
7367,27014,0
7479,26650,0
7256,25718,0
7659,25830,0
7468,24750,0
7546,26421,0
7640,27219,0
7571,25149,0
8148,26805,0
7729,25443,0
7418,26937,0
7287,24928,0
7624,25445,0
7461,26311,0
7357,25764,0
8450,26099,0
7548,26408,0
7413,26491,0
7715,25638,0
8033,25724,0
7924,27076,0
8487,26208,0
8421,27118,0
8126,26553,0
8635,28086,0
8377,27004,0
8598,25192,0
8851,27387,0
8654,26449,0
9150,27771,0
9447,26480,0
9768,26888,102
9848,27252,102
9542,27665,102
10144,27290,102
10334,27582,102
10699,29012,102
11279,29086,102
11972,28887,102
13033,28739,102
12296,28817,102
14052,29228,102
13212,29463,102
12705,30254,102
13189,30630,102
13307,29429,102
13437,29334,102
14189,29030,102
14929,30945,102
15929,30233,102
15254,29093,102
16065,29487,102
16853,31351,102
16775,30237,102
16331,30503,102
15860,31785,102
15825,29730,102
15571,31570,102
15856,32765,102
16254,30452,102
16383,30481,102
16711,30599,102
16470,30907,102
17253,32663,102
16636,31120,102
16416,30587,102
17228,31986,102
16770,31530,102
16573,30088,102
17933,31372,102
18135,31156,102
15665,30995,102
14742,30279,102
14517,29262,102
14209,31494,102
14640,29020,102
16247,30220,102
17740,31554,102
18683,31423,102
19973,32097,102
19941,31368,102
18554,31090,102
17765,29919,102
17026,31610,102
17113,32055,102
16799,29994,102
17330,31471,102
16507,31072,102
17136,32469,102
19143,31874,102
19196,32699,102
18764,31922,102
18452,32814,102
19425,30507,102
18778,32291,102
19479,31214,102
20153,33381,43
22127,32935,43
21951,34290,43
23124,34780,43
21354,33747,43
20795,34289,43
20332,33538,43
21768,34325,43
21137,34070,43
21326,33950,43
21518,34525,43
22007,33809,43
22693,34797,43
23331,36463,43
24138,37207,43
25428,37113,43
25258,37215,43
28029,37611,43
30354,39684,43
29868,39280,43
28071,36497,43
24594,36508,43
22761,36110,43
22356,35412,43
23061,34648,43
24012,39277,43
23752,37244,43
25125,38323,43
25165,39966,43
24083,38226,43
24063,35591,43
23367,35488,43
23259,35832,43
23091,34791,43
23702,33455,43
25028,34466,43
24500,34506,43
24088,35532,43
25400,35156,43
26466,36316,43
25547,35197,43
24835,35563,43
26123,34474,43
26793,35072,43
27192,34582,43
26962,34549,43
28534,35136,43
31112,36119,43
32821,38496,43
33173,38787,43
28876,36147,42
27170,36986,42
26371,35224,42
26931,36046,42
28505,35954,42
28529,35124,42
24712,34711,42
23842,33634,42
22910,33637,42
21051,33711,42
20557,33946,42
21463,32814,42
22390,34145,42
20870,33607,42
21244,33710,42
21927,34505,42
22734,35353,42
22636,34415,42
23290,34996,42
23425,35861,42
25186,35173,42
25826,35195,42
25885,37440,42
26070,36490,42
26315,40087,42
25398,42057,42
24810,39912,42
25015,37936,42
26110,37109,42
26794,40536,42
27734,39937,42
27490,40744,42
26946,38260,42
27112,37799,42
26932,37374,42
28514,36837,42
27186,36400,42
27012,36912,42
27529,38558,42
27565,36121,42
27528,36281,42
27046,36292,42
25743,35302,42
24781,36215,42
24349,34925,42
23421,34923,42
23020,34496,42
23350,34833,42
22789,34310,42
23089,33467,42
22069,31972,42
21433,31980,42
22056,31805,42
21469,31801,42
21197,31616,42
20647,31818,42
20523,31266,42
20517,31561,42
20923,31551,42
20409,32618,42
20474,31423,42
21430,32485,42
20405,32237,42
19586,30422,42
20251,30203,42
20188,30478,42
20062,31085,42
19731,31681,42
19872,31143,42
19790,28708,42
20113,31745,42
19444,30627,42
19798,29949,42
18705,30638,42
18764,30498,42
18649,30085,42
19273,29508,42
19158,31139,42
19239,29783,42
19237,30309,42
18629,30677,42
19227,30268,42
19434,28766,42
19384,28922,42
20593,29007,42
20433,29989,42
19748,30254,42
20164,31035,42
19897,29543,42
18969,30634,42
20257,30421,42
20657,32437,42
22727,31120,42
23493,30520,42
23053,31017,42
24301,31263,42
25269,30657,42
26294,32124,42
26049,31530,42
24899,32269,42
22735,31790,26
20593,31837,26
19358,29218,26
17825,28839,26
17686,29315,26
17756,29655,26
17687,28691,26
15846,29319,26
15893,29668,26
15472,28500,26
16209,29242,26
15340,28520,26
15204,29558,26
15005,29346,26
15255,28070,26
14773,28829,26
14417,28172,26
14139,27775,26
14865,28533,26
14050,28481,26
14169,28269,26
14079,28324,26
14576,28114,26
13813,26791,26
14256,28239,26
13679,27133,26
13794,26422,39
13787,26837,39
12611,25940,39
12097,26832,39
12212,27183,39
11922,27199,39
12106,27621,39
11620,25452,39
11793,27258,39
11705,26516,39
11550,26170,39
11208,26403,39
11829,27278,39
11753,26213,39
12181,26356,39
11370,27001,39
11563,28110,39
11115,25629,39
11363,26399,39
11157,26202,39
10454,26363,39
10570,25743,39
10582,26133,39
10474,26570,39
10553,26221,39
10214,25622,39
11010,24966,39
10536,26619,39
10730,25225,39
10309,25323,39
10810,24585,39
11034,26697,39
11767,27902,39
11940,27829,39
11505,27866,39
11070,24859,39
11044,26075,39
10242,25047,39
9963,26871,39
10119,25721,39
9632,24738,39
9039,24896,39
9520,24742,39
9292,24276,39
8822,25543,39
9781,26325,39
9438,25362,39
9553,25675,39
9637,26120,39
9352,24150,39
9293,25015,39
8910,24837,39
9391,24226,39
9497,24664,39
9879,24965,39
10023,24472,39
9606,24159,39
9932,24769,39
10077,23738,39
10498,25809,39
10512,24956,39
10742,26090,39
10599,23501,39
10525,25439,39
11114,26163,39
11453,25662,39
10820,24759,39
11472,25007,39
12087,24850,39
11182,23496,39
10921,24653,39
11615,25448,40
11761,26508,40
12438,25205,40
12550,24648,40
12501,24463,40
12464,24772,40
11225,24102,40
11490,24459,40
11902,24896,40
11359,25470,40
11325,24854,40
11105,23229,40
11190,23332,40
10900,22444,40
11140,25091,40
11685,23521,40
11155,23439,40
11036,23968,40
10111,23072,40
10103,23656,40
9895,23479,40
9876,22750,40
9913,22894,40
10086,23952,40
10130,22824,40
9716,23956,40
9525,23207,40
9863,23665,40
9370,24706,40
9802,21976,40
10011,21920,40
9591,22628,40
9690,23213,40
9950,23093,40
10584,22774,40
9948,24714,40
10244,23222,40
11094,24745,40
12134,24715,40
12837,25011,40
12351,25089,38
12877,24827,38
12306,23611,38
12162,22458,38
13599,25182,38
13332,24043,38
12059,24890,38
12164,24738,38
11846,24443,38
11340,23325,38
11947,24342,38
11562,22331,38
11325,22781,38
10944,22670,38
10785,24345,38
12212,23289,38
11446,22318,38
11835,22499,38
11651,22407,38
10939,23479,38
11555,23349,38
10836,22573,38
10744,21616,38
10710,21516,38
10442,22472,38
10392,23039,38
9879,22629,38
9727,21652,38
9844,22612,38
9198,20824,38
9755,22284,38
9134,22279,38
8866,22608,38
9305,21596,38
8512,21028,38
8410,21020,38
8818,22126,38
9060,21628,38
8475,21024,38
8703,22394,38
8906,22214,38
8836,21541,38
8421,22190,38
8254,20018,38
8758,21123,38
8392,21085,38
8463,22709,38
8545,21171,38
8396,21081,38
8680,21056,38
8337,21799,38
8788,21213,38
8961,21876,38
8875,21043,38
8061,21132,38
8607,21200,38
8531,20811,38
8541,21652,38
8026,20550,38
8409,20964,38
8200,20864,38
9080,19736,38
8463,21350,0
10803,25448,0
10423,24916,0
10067,25189,0
9633,25645,0
9050,24741,0
9526,26138,0
9506,26102,0
9096,25707,0
9125,25185,0
8536,24745,0
7738,24693,0
7188,24493,0
7259,24160,0
7165,24545,0
7239,23651,0
7288,24879,0
7257,24225,0
6448,24612,0
6781,23515,0
6766,25100,0
6753,25626,0
6891,24665,0
7087,23434,0
6703,24566,0
6452,23908,0
6867,24233,0
6676,24813,0
6748,25399,0
6506,24391,0
6575,23954,0
6734,23219,0
6719,24035,0
6623,24246,0
6496,24084,0
6434,23993,0
6786,25492,0
6602,24054,0
6618,24355,0
6805,24016,0
6670,25843,0
6524,25232,0
6918,23481,0
6920,25318,0
6863,24490,0
7208,25198,0
6867,22200,0
6890,25561,0
7049,25495,0
7302,24143,0
7497,25435,0
6580,24474,0
7322,24959,0
6695,24080,0
6892,27032,0
6853,25720,0
7211,25759,0
7036,25794,0
7228,25030,0
7383,25674,0
7449,25786,0
6938,26116,0
7405,25217,0
7439,24583,0
7670,27137,0
6959,26525,0
7690,25370,0
7119,26571,0
7818,26046,0
7512,26843,0
7100,25781,0
7272,25979,0
7558,26734,0
7732,26385,0
7909,24808,0
7779,25787,0
7629,26294,0
7370,25767,0
7757,25351,0
8169,26514,0
7572,25766,0
7781,25457,0
7692,26068,0
7307,27290,0
8011,26407,0
8651,24769,0
7681,26193,0
8051,26752,0
7912,27421,0
8208,28474,0
8368,26543,0
8747,26305,0
8214,25474,0
8951,26217,0
8983,28293,0
9017,25940,0
9044,27523,0
9448,26265,102
9248,27927,102
9194,26139,102
9899,26756,102
9717,27152,102
10299,28457,102
11037,28318,102
12052,28622,102
12334,27080,102
12939,29426,102
13846,29801,102
13851,28807,102
13629,29571,102
13046,29144,102
12900,27911,102
13202,29371,102
13734,29144,102
14539,30052,102
14598,29466,102
14921,29232,102
15370,29458,102
16014,31462,102
16214,30008,102
15924,31075,102
16815,29556,102
16726,32245,102
16332,30175,102
17188,29734,102
15615,30338,102
16304,30942,102
16460,31017,102
16619,31056,102
16835,31067,102
17680,30855,102
17035,32485,102
17049,31457,102
16902,31088,102
16914,31716,102
17357,29660,102
18194,30735,102
19273,32649,102
16562,30472,102
14660,28726,102
14453,29600,102
14758,28844,102
15811,29789,102
18036,31958,102
18869,33413,102
18721,33156,102
20138,32270,102
19844,32735,102
18761,32025,102
17733,30927,102
16989,29806,102
16334,30285,102
16589,31798,102
16789,30297,102
17399,30770,102
17839,31363,102
20024,33425,102
19277,32093,102
18585,31127,102
17790,31289,102
18790,32004,102
19179,31309,102
19549,32117,102
20989,33384,43
21610,34179,43
22668,34326,43
21594,33869,43
21967,33825,43
21047,33464,43
21232,32458,43
21225,33589,43
20762,34369,43
20564,33589,43
20658,33896,43
21633,34361,43
21953,34071,43
23768,36783,43
24327,35669,43
25608,37376,43
25891,36983,43
26363,37720,43
27939,36304,43
28842,37593,43
26735,37918,43
24050,38104,43
23774,36544,43
23540,36246,43
24164,37139,43
25026,38373,43
24464,39330,43
24690,39142,43
25923,40215,43
23803,37936,43
23324,36293,43
23437,35447,43
23126,33953,43
22842,34144,43
23432,35790,43
24171,33691,43
24359,33292,43
24724,35211,43
25002,34528,43
24181,34145,43
25070,34040,43
24708,34982,43
24921,33318,43
25672,34508,43
27233,36853,43
27622,36320,43
28367,36407,43
31121,38461,43
31697,38712,43
34143,39525,43
32168,38870,43
29354,34510,42
27155,35331,42
26519,35744,42
27068,36025,42
26535,34537,42
24372,34473,42
23004,32666,42
22820,33552,42
21521,34273,42
20944,32783,42
20747,32965,42
21171,33443,42
20495,33518,42
21517,34575,42
22023,33480,42
22160,34415,42
22046,34058,42
23310,34131,42
23937,35584,42
24938,35732,42
25697,36946,42
25236,37071,42
25250,36102,42
25017,38466,42
26154,41858,42
25303,37835,42
24733,36122,42
26294,40737,42
26877,39143,42
27586,41357,42
26880,41108,42
27121,38385,42
26806,39061,42
27671,38742,42
26518,37469,42
27163,37294,42
26393,36755,42
26298,38145,42
26582,37957,42
26216,37295,42
25748,36419,42
25181,35706,42
24890,35925,42
24680,34611,42
24141,37026,42
24733,34196,42
23955,34657,42
23092,35429,42
24061,33568,42
22825,31911,42
21959,33412,42
21698,32875,42
22935,32677,42
22129,33558,42
20413,32732,42
20870,32582,42
20882,32700,42
20480,31631,42
20735,30793,42
20237,33480,42
20276,31379,42
20656,31680,42
19527,32086,42
19822,30871,42
19283,31102,42
19041,30008,42
19481,31184,42
19994,30221,42
19974,31478,42
19392,30939,42
19521,30180,42
19659,30522,42
18654,31077,42
19846,30275,42
19707,30242,42
19019,30002,42
18734,30247,42
18752,29019,42
18554,28894,42
19096,30627,42
18596,29083,42
19746,29180,42
19529,31668,42
19870,30693,42
19735,30578,42
20035,31428,42
19606,28786,42
20319,30190,42
19262,29631,42
20248,30003,42
20278,32338,42
21304,32347,42
22186,30901,42
22980,29796,42
23447,31410,42
25090,31267,42
24413,31048,42
24548,31463,42
23757,31292,42
22498,31697,26
21256,30908,26
18971,30308,26
18201,30092,26
17725,30342,26
18252,31911,26
18075,29622,26
16620,29126,26
15795,29132,26
16117,29591,26
16821,27976,26
16372,29039,26
15595,29773,26
16084,29452,26
15079,28768,26
14815,28854,26
14271,28278,26
13410,26773,26
14221,28778,26
14092,28412,26
14010,27213,26
14214,27847,26
13810,27393,26
13621,26963,26
13639,28696,39
13738,28481,39
13276,28210,39
13134,27607,39
12535,27722,39
11972,28160,39
11630,26807,39
11231,27109,39
11104,25878,39
11538,26567,39
10703,26514,39
11680,26588,39
11182,26443,39
11573,27223,39
11262,27322,39
11012,27509,39
11843,28420,39
11062,26986,39
11193,26812,39
11314,27117,39
11399,27141,39
10834,25714,39
10648,26383,39
10997,26176,39
10592,27697,39
10440,26011,39
10788,25387,39
10425,26114,39
10065,26000,39
10277,26923,39
9717,24914,39
10325,25516,39
10905,24735,39
11449,27442,39
11149,27156,39
11055,26413,39
11363,27618,39
10831,25906,39
10803,26543,39
10337,26212,39
9492,25233,39
10036,23913,39
9900,24607,39
9238,22990,39
9459,25214,39
9207,24273,39
9095,24803,39
9953,24164,39
9464,24947,39
9308,25179,39
9208,25215,39
9652,24004,39
9509,24308,39
9297,24180,39
9209,23492,39
9781,26236,39
9537,24036,39
9179,24578,39
9091,25292,39
10383,24734,39
10785,25366,39
10611,25878,39
11102,25575,39
10758,25102,39
11316,25271,39
11187,24827,39
11982,25003,39
11942,24910,39
11320,25253,39
10995,24486,39
11950,24690,39
11782,24060,40
11488,25735,40
11693,25455,40
12540,23759,40
12560,24579,40
11640,24924,40
11721,23892,40
10929,23816,40
11291,23922,40
11439,24696,40
11303,25394,40
11379,23676,40
11145,24530,40
10864,24493,40
11238,25288,40
11370,24377,40
11372,24024,40
10777,25021,40
9931,23321,40
9854,23418,40
9608,24121,40
10069,24248,40
9219,21249,40
10254,22177,40
9582,23989,40
9695,23955,40
9485,22432,40
10012,24063,40
10092,23387,40
9660,24199,40
9878,23118,40
9427,22108,40
9739,24190,40
10077,22638,40
9983,23526,40
10086,23759,40
9768,23580,40
9686,23643,40
10161,22925,40
11286,23041,40
12228,24016,40
12151,25130,40
13088,23840,40
12175,23805,38
12332,23771,38
12543,23700,38
12462,24413,38
14401,25510,38
13210,23369,38
12579,22946,38
11698,23000,38
11488,23575,38
11215,22729,38
11646,23179,38
11622,23857,38
10498,24672,38
10885,24382,38
11100,23469,38
12160,23186,38
10936,23125,38
11598,24134,38
11247,24237,38
11127,22651,38
11047,22539,38
11111,23777,38
9710,21101,38
10018,23021,38
10234,23068,38
9432,22132,38
9744,20753,38
10092,22557,38
9488,21747,38
9210,21550,38
9003,21906,38
9113,22551,38
8889,20695,38
8647,20982,38
8576,20489,38
8694,21169,38
8455,21276,38
8571,20762,38
9140,21635,38
8883,21651,38
8726,19555,38
9506,20798,38
8676,21521,38
8589,22132,38
8468,21418,38
8904,21678,38
8604,21481,38
8359,21133,38
8643,20900,38
8299,21293,38
8489,22779,38
9003,21899,38
8758,21443,38
8508,20364,38
8342,22221,38
8053,20208,38
8236,21002,38
8450,20786,38
8445,20402,38
9022,20487,38
8883,20974,38
8297,20439,0
9376,25681,0
9321,24754,0
9223,25740,0
9404,23632,0
8139,25019,0
9163,25319,0
8303,25349,0
7812,25618,0
7631,24882,0
7274,25124,0
7224,23800,0
6906,25241,0
6831,24513,0
6916,24351,0
6906,23570,0
6333,24830,0
7022,25141,0
6728,25517,0
6931,24322,0
7104,23933,0
6613,23637,0
6360,24657,0
6865,24769,0
7058,24209,0
6739,24053,0
6317,25149,0
6343,24029,0
6705,23911,0
6594,25409,0
6510,23613,0
7185,24061,0
6832,24889,0
7037,23886,0
6608,23799,0
6980,24161,0
6573,26239,0
6885,25039,0
7003,25407,0
6727,25406,0
6755,23711,0
6795,25988,0
6531,24616,0
6836,24908,0
7710,25643,0
7156,24292,0
6890,25116,0
6682,26056,0
6841,25744,0
7172,25552,0
6799,24858,0
7058,25216,0
7040,24360,0
6633,26238,0
7423,25196,0
7342,25323,0
6972,23782,0
6761,24948,0
6937,25277,0
7280,25608,0
6986,26210,0
7059,26449,0
7091,24492,0
6861,25195,0
7633,27234,0
7114,25927,0
7524,26451,0
7314,25664,0
7295,25640,0
7553,25899,0
7416,25496,0
7659,25624,0
7948,27062,0
7146,26236,0
7557,25332,0
7363,26200,0
7624,26092,0
7743,25747,0
7780,25260,0
7987,26668,0
7210,26654,0
7509,26242,0
7938,26142,0
8171,26816,0
7730,26172,0
8018,26361,0
7891,25195,0
7404,27091,0
7888,26904,0
8442,25170,0
8344,26543,0
8796,26784,0
8415,26456,0
9009,26656,0
9316,25933,0
9515,26256,0
9039,26848,0
9518,27314,102
9359,27896,102
9579,27379,102
9954,27084,102
10478,28904,102
11188,29073,102
12112,27638,102
12036,27662,102
13392,29118,102
13930,27798,102
14001,27019,102
14441,28775,102
13911,29719,102
13583,30225,102
13904,29009,102
14357,30328,102
13921,29852,102
15384,29986,102
15524,29951,102
15761,30225,102
15521,29376,102
15079,28808,102
15035,29891,102
15689,28968,102
17037,29699,102
18129,31122,102
17480,31348,102
16478,30914,102
16755,30834,102
16683,30502,102
17057,31063,102
17047,30716,102
16652,33025,102
17932,30189,102
18244,32001,102
17983,30894,102
17028,30538,102
17155,32283,102
17355,30861,102
18633,29895,102
19592,30763,102
17241,31629,102
16284,30318,102
15962,30683,102
16695,31994,102
19109,32148,102
20535,32879,102
22135,34265,102
19148,31840,102
19654,32425,102
20071,31580,102
19062,30694,102
18202,31681,102
16813,31970,102
17638,31015,102
17432,29950,102
17142,31937,102
17282,30971,102
17733,30287,102
17574,30262,102
18413,31495,102
18928,32961,102
19794,33152,102
20403,32384,102
19268,32017,102
19599,32248,102
20963,32975,43
21980,33002,43
22128,34640,43
21729,34451,43
21448,33372,43
21344,32674,43
21765,34501,43
20879,33918,43
21225,34516,43
20995,34266,43
21365,34041,43
21587,34351,43
22670,36343,43
23169,35172,43
23760,35901,43
24145,35711,43
24210,37900,43
24696,35918,43
25789,35618,43
26103,37039,43
24469,35320,43
25412,36932,43
24581,38979,43
24513,40307,43
25114,38200,43
24487,39684,43
25537,37910,43
25645,37566,43
23817,37250,43
24210,36006,43
23424,36090,43
23779,34591,43
23771,34227,43
23099,34447,43
23576,33853,43
24717,34329,43
23842,34042,43
24010,34256,43
24334,34404,43
22909,34275,43
23793,34361,43
25192,34359,43
25236,33746,43
25808,36302,43
26015,34160,43
26173,35963,43
29339,36224,43
31171,36527,43
30817,38089,43
30894,37942,43
33635,38842,43
33890,38556,43
30432,38052,42
27927,36597,42
26316,35641,42
26410,36801,42
24658,36434,42
23471,34918,42
22332,33941,42
22371,34665,42
21902,33881,42
20770,32269,42
20998,32905,42
20939,33615,42
20724,34585,42
22424,33835,42
22670,34639,42
22784,34717,42
22994,35374,42
24421,34431,42
24789,35666,42
24016,34566,42
25333,35697,42
25050,37041,42
25391,38294,42
25453,37427,42
25263,36477,42
25247,37001,42
24716,37659,42
25698,37847,42
26111,39204,42
28792,38795,42
27700,37603,42
26955,37068,42
26296,38300,42
26460,37558,42
26931,36136,42
26607,37362,42
27364,37352,42
27257,37268,42
26543,36365,42
25578,36344,42
24856,33679,42
23931,34184,42
23509,35482,42
24054,34899,42
22826,35080,42
22441,35598,42
22924,34600,42
22929,36031,42
23500,33744,42
22408,33314,42
22821,32401,42
22269,32984,42
22555,33356,42
21721,32180,42
22529,33023,42
21353,31745,42
21373,33312,42
21058,31282,42
21473,32498,42
21707,32768,42
21101,32659,42
20251,33276,42
20400,31675,42
19217,32945,42
18654,30890,42
19475,30592,42
20364,29784,42
20441,31564,42
20027,32107,42
19542,30391,42
18712,30346,42
19777,30606,42
19845,29878,42
18476,29176,42
19262,30706,42
19045,29029,42
20453,31911,42
19795,29913,42
19265,29484,42
18562,30329,42
19805,28707,42
19487,29700,42
19678,29437,42
19251,30690,42
18882,30163,42
18261,29106,42
19048,30254,42
18602,30143,42
19236,29741,42
19742,30790,42
20941,29891,42
22355,31599,42
23344,31130,42
23255,32113,42
23794,31229,42
25077,32370,42
25206,32696,42
25177,30903,42
23704,30331,26
21452,31291,26
20265,28729,26
18538,29994,26
18543,29302,26
18463,31624,26
18237,30352,26
16351,27917,26
15328,29483,26
15854,29711,26
15854,28720,26
16277,29040,26
15508,29307,26
15643,29844,26
15366,28804,26
14342,28666,26
14475,29028,26
14155,28798,26
13472,28446,26
13740,27284,26
13336,28813,26
14346,27690,26
13256,26925,26
13151,28103,39
13165,26966,39
14139,28233,39
13078,27741,39
12631,27145,39
12430,26274,39
11953,27439,39
11106,27931,39
11426,27231,39
11288,28529,39
10992,27787,39
11231,27024,39
10956,25424,39
11198,28164,39
11419,27777,39
11565,27236,39
11532,27930,39
11535,27172,39
11350,26280,39
11250,26179,39
10771,26456,39
11525,26449,39
11454,27166,39
10854,25784,39
10366,26744,39
10500,27506,39
10727,25435,39
10092,27051,39
10498,26042,39
9736,26470,39
10073,26265,39
10424,25482,39
9583,23760,39
10180,25367,39
10477,24525,39
10743,26031,39
10545,25805,39
10948,24788,39
10555,25786,39
10913,26049,39
10338,24360,39
9887,26053,39
10117,24656,39
9010,25593,39
8929,24597,39
9300,25380,39
9198,25565,39
9311,24580,39
9276,25355,39
8867,24767,39
9307,24892,39
9154,25241,39
9728,23846,39
9035,24576,39
9278,24462,39
9584,24874,39
9752,24695,39
9765,24787,39
9712,25430,39
9944,23417,39
10629,24813,39
10957,25076,39
11143,23956,39
11369,24483,39
11373,25969,39
11393,24897,39
10843,24868,39
11772,24900,39
11681,24488,39
11259,25989,39
11537,24475,39
12096,25186,40
12413,24076,40
11979,24806,40
12366,24161,40
11981,23084,40
11685,25295,40
11409,25036,40
10666,25019,40
10002,24241,40
10877,23932,40
10893,25486,40
11289,23534,40
10628,24042,40
11282,25041,40
11017,25150,40
11105,24093,40
10967,24653,40
10891,25055,40
10320,24461,40
10009,22973,40
10317,23781,40
9964,23147,40
8940,24102,40
9347,23097,40
9951,23221,40
9999,24095,40
9697,23952,40
9615,24449,40
9770,22497,40
10062,23131,40
10766,23098,40
9573,21880,40
9450,22413,40
10422,22991,40
9808,23318,40
10182,22879,40
9749,22892,40
10152,23947,40
10276,23176,40
10155,23601,40
11168,23884,40
12011,24572,40
12111,23114,40
12413,23202,40
12208,25019,38
12171,22636,38
11878,22946,38
13030,23381,38
13287,23797,38
12305,23580,38
11732,24494,38
12390,24167,38
11904,23359,38
11982,23349,38
12061,22898,38
11713,23489,38
11320,24022,38
11457,23374,38
11278,22999,38
11333,23033,38
11327,23147,38
10991,23077,38
11065,24179,38
11958,22716,38
10993,23259,38
10768,23134,38
10598,22487,38
10321,23530,38
10226,22784,38
9795,23034,38
9681,21413,38
9938,22486,38
8959,22235,38
8884,21918,38
9356,21539,38
8831,22443,38
8694,22797,38
9092,21590,38
9247,22499,38
8729,21640,38
8734,21874,38
8440,20299,38
8779,21349,38
8852,22018,38
8893,21642,38
8612,22091,38
8687,20962,38
8576,20465,38
8093,21715,38
8761,20933,38
8531,21218,38
8600,22065,38
8929,22039,38
8301,20850,38
8689,21401,38
8848,22019,38
9063,20441,38
8149,20352,38
8823,21651,38
8001,20801,38
8353,19812,38
8686,20677,38
8935,20432,38
8338,20848,38
8919,20401,38
8159,20812,0
9195,25493,0
9167,25841,0
8706,24679,0
8148,24884,0
8092,25755,0
7570,25231,0
7570,24225,0
7828,24546,0
7265,25470,0
7275,23568,0
6932,23878,0
6490,24965,0
7057,24097,0
6557,24363,0
6586,24080,0
7201,23333,0
6956,25059,0
6953,25009,0
7135,24410,0
6672,23826,0
6415,24817,0
6703,23568,0
6569,24871,0
6348,23705,0
6513,24681,0
6782,25045,0
6654,24410,0
6685,24204,0
6335,25353,0
6985,25077,0
6882,23233,0
6832,24397,0
6709,24212,0
6890,23255,0
6435,24521,0
7072,26069,0
6621,25605,0
6521,24096,0
6772,24252,0
6622,24425,0
6607,24567,0
6489,23105,0
7071,24176,0
6897,25442,0
6724,25669,0
6906,24348,0
6635,24221,0
6902,26154,0
6879,24823,0
6977,25553,0
6580,24344,0
7518,24699,0
6814,24541,0
7294,23740,0
7113,24449,0
6893,26222,0
7134,25064,0
6704,24397,0
7302,23918,0
7047,24413,0
7309,25553,0
6846,26136,0
7059,24839,0
7664,25977,0
7228,25733,0
7307,24565,0
7240,25744,0
7512,26624,0
7375,25279,0
7475,25275,0
7296,25743,0
7763,24812,0
8171,27158,0
7440,25768,0
7506,26332,0
7407,25640,0
7450,25258,0
7278,26703,0
7569,26668,0
7304,24392,0
7462,25980,0
7396,26657,0
7404,25180,0
8149,26042,0
7721,26874,0
8132,24732,0
7947,27281,0
7937,26530,0
8193,27425,0
8533,27769,0
9097,26214,0
8806,26267,0
8789,25915,0
9289,26335,0
9857,27525,0
9717,26579,102
9872,27340,102
9621,26690,102
9843,25862,102
10153,28647,102
11071,28940,102
11743,27942,102
12473,28439,102
12980,28685,102
12877,29508,102
14350,28838,102
